Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Tunisia,TUN,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.26323,..,..,36.81644,..,..,..,35.71186
Tunisia,TUN,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,620.25646,615.16709,627.49865,644.26851,671.405,700.51009,752.70709,805.81715,836.28826,867.53825,951.83833,990.82512,1032.7328,1068.7014,..,..,..
Tunisia,TUN,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,20.40899,21.70613,22.41772,22.71586,23.19979,23.25688,24.49194,23.52478,26.45523,25.36568,28.05116,29.15815,29.06,31.1492,31.70675,31.4559,32.15685,32.41553,32.21078,32.0732,33.68997,35.30466,36.58675,41.34815,43.91219,41.20787,38.51156,36.80674,37.18865,37.68892,36.69707,37.27398,37.07632,36.09768,38.78909,41.28507,42.43946,42.75777,42.53461,43.10186,43.85413,44.86751,46.69416,48.60355,51.57341,51.36544,52.76927,53.86591,53.45898,53.31404,52.81844,53.91339,55.58889,45.14317,45.53676,52.96856,51.4492
Tunisia,TUN,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,8.979628,9.111254,8.034035,7.0817,7.42026,6.586951,5.693373,4.655082,4.221663,3.083279,2.713794,2.466788,2.114011,2.10089,1.563142,1.338907,1.151442,1.5184,1.046224,0.8669297,0.7115684,0.8653567,0.8857915,0.5657114,0.5639058,0.5938127,0.7925313,0.8549082,0.8327355,0.5902882,0.4977598,0.5423338,0.2540208,0.4013775,0.3764174,0.5338221,0.5427324,0.4680559,0.2152098,0.246727,0.2014028,0.5154446,0.2093302,0.1959244,0.1668739,0.1261953,0.1247169,0.8078241,1.171066,0.5999696,0.1647672,0.8817936,0.9995834,1.68322,1.813991,5.420606,4.670965
Tunisia,TUN,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.827165,..,..,7.129961,..,..,..,2.384404
Tunisia,TUN,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.265714,5.377813,5.408173,5.369679,5.752905,6.493425,7.302948,7.141531,6.868659,6.800421,6.441951,6.037417,3.564398,3.348697,3.153968,1.83509,1.405937,2.973439,2.239855,3.46049,5.304552,7.644661,7.202538,7.512429,8.412499,8.26282,8.27321,8.982554,8.783126,9.416412,10.43762,11.89959,11.0368,10.86859,11.77563,13.00537,14.1409,15.59882,14.53753,16.1911,22.33403,..
Tunisia,TUN,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,79.08058,80.48076,83.10577,84.68748,84.00217,85.21804,86.24767,88.24952,90.14795,92.23631,93.85834,94.55862,95.45894,95.55871,96.50301,97.0108,97.66115,97.15481,98.06797,98.40452,98.76129,98.58308,98.49162,99.04881,99.15719,99.05322,98.70377,98.5452,98.57442,98.97952,99.12496,98.94132,99.48334,99.18304,99.25202,99.09882,99.13467,99.25704,99.6562,99.61271,99.6842,99.18653,99.67384,99.70353,99.75642,99.82564,99.84451,98.98633,98.54479,99.26369,99.80084,98.98418,98.91003,97.86729,97.62068,94.31913,94.88238
Tunisia,TUN,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.43970339,0.52955517,0.62804611,0.63135806,0.60404576,0.59742724,0.58338096,0.8003879,0.88978344,0.88812059,4.4774407,4.4319877,3.8427489,4.5622665,4.8805517,5.0537283,5.0791133,..,..,..,..
Tunisia,TUN,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,31.85393,34.30503,34.96316,35.21813,35.20688,34.40193,35.74603,34.96834,39.31877,38.15984,42.51498,44.51464,44.63625,47.4249,46.98755,45.48426,47.55375,49.5133,49.1545,48.68184,50.46434,52.80891,47.44887,51.7373,53.95196,51.49614,48.98956,49.00165,48.94213,48.98391,48.41747,48.99413,47.15489,46.52463,50.402,52.36296,53.89935,54.55374,53.9096,53.70141,54.95982,55.95304,57.81222,59.84559,63.6546,63.27806,67.52296,66.72764,66.51412,66.70938,66.96305,68.0222,70.7145,60.56416,61.4707,71.73914,69.77576
Turkey,TUR,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.60143,..,..,56.51256,..,..,67.66003,..,..,..,73.36633
Turkey,TUR,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1412.7087,1418.9568,1391.8983,1298.9977,1281.2727,881.63379,910.75341,919.74224,977.1536,966.15674,1031.0095,1208.1413,1345.6486,1463.0276,1593.9414,1872.5851,..
Turkey,TUR,Bank deposits to GDP (%),GFDD.OI.02,8.928047,9.388039,9.215442,9.238197,9.880715,11.82915,12.80536,13.04688,14.70222,14.71062,25.00356,26.22969,27.67554,28.28297,25.66983,26.06423,25.11431,25.6607,14.78987,13.74871,13.45534,18.03125,21.57565,20.92652,21.48192,21.3942,24.98155,26.09315,24.78415,23.51636,20.65697,24.23825,24.88518,22.40221,28.92355,29.58171,34.20695,34.6412,26.52432,36.31572,31.60902,41.55004,36.65332,31.77662,31.02407,35.97021,37.29372,38.88065,43.16295,48.2723,48.96656,46.36352,45.07828,47.20433,46.48883,47.30321,49.91357,48.76577,48.97559,54.48996,63.14733,68.56544
Turkey,TUR,Central bank assets to GDP (%),GFDD.DI.06,5.756241,8.178025,7.820673,7.864807,7.614314,7.864438,7.557132,7.443182,7.009524,7.071918,7.194402,8.328144,7.45194,6.120464,6.267247,8.330337,9.752933,14.38583,13.08736,13.42187,14.21986,14.02872,13.45514,12.37469,17.85826,17.02697,8.435707,6.486585,4.461228,2.597615,1.435098,2.79445,4.427439,5.294432,5.552703,6.477732,5.300565,3.303912,1.153315,0.8564996,0.8843836,14.03459,8.542157,5.948792,3.99672,2.872241,2.372499,1.91472,1.367411,1.099367,0.8925736,0.7613817,0.7075024,0.6664521,0.6061414,0.5381972,0.6969613,0.6314281,0.544704,0.6120955,1.956688,2.424553
Turkey,TUR,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.08458,..,..,32.82475,..,..,41.59845,..,..,..,32.60971
Turkey,TUR,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.839234,8.315834,9.069223,7.789555,7.414614,9.567609,9.189632,10.9994,10.41118,9.414453,7.565889,8.149693,7.532679,7.550819,7.560552,6.50652,10.53152,11.17677,12.21859,22.87067,21.56034,25.8647,25.61942,23.87355,21.52854,23.43226,20.35075,19.68715,20.29647,26.93737,24.76057,19.13424,16.88787,14.46758,13.52254,13.14456,12.7253,12.56234,13.79788,16.98972,22.01225,..
Turkey,TUR,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..
Turkey,TUR,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,79.19321,67.44186,70.03817,69.39457,70.86344,72.21129,73.75478,74.58161,76.88926,77.94981,81.06762,77.61568,80.07745,83.22004,82.46266,79.35395,78.16372,70.90711,68.25716,63.3264,58.91042,62.03972,65.95258,68.6643,57.80967,60.18933,77.37171,82.9603,86.14642,90.9326,94.41058,90.06004,85.1932,82.90379,80.88836,79.41647,86.28939,91.89845,96.17391,97.85459,97.77213,74.39577,82.28368,86.42853,90.50607,93.95676,94.99966,96.14108,97.39839,98.243,98.67282,98.84735,98.93331,99.0725,99.17828,99.29443,99.11448,99.20204,99.29729,99.22942,97.93793,97.34333
Turkey,TUR,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0899741,1.3217542,1.4520273,1.0734996,1.6103077,1.5483983,1.6368524,1.4996339,1.5986129,1.6813026,2.1278081,2.196533,2.4865233,1.4368622,1.6071807,3.0077133,2.9098296,3.2143956,3.4234489,3.8458434,4.0653657,4.5409233,4.7479003,4.6431515,5.3666359,5.6598872,..
Turkey,TUR,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2463407,0.3180034,0.6023608,0.1985984,0.124231,0.5315253,0.2832732,0.2440135,0.2599765,0.2391349,0.1753726,0.1131104,0.0669243,0.1077818,0.1129219,0.0904927,0.0820733,0.0978835,0.1409983,0.116373,..
Turkey,TUR,Liquid liabilities to GDP (%),GFDD.DI.05,14.69897,15.27121,14.94396,14.59227,15.93439,17.68802,18.47124,19.25426,19.82857,20.86187,22.67328,23.54062,24.88551,25.38242,23.41751,23.05693,22.28474,23.23715,21.18478,19.50887,18.03386,22.48836,25.59554,25.0507,25.13286,24.44558,27.89643,29.23801,27.9064,26.81544,23.74023,27.08993,27.81157,25.19699,31.60052,32.15609,36.58959,37.07526,28.13243,38.0749,33.53152,43.58424,38.63881,33.90523,33.17869,38.60683,40.31871,41.64506,41.92469,46.94943,47.17281,44.94807,43.5291,45.27917,44.84821,45.46267,47.57592,46.36628,46.70411,52.4076,60.91684,66.23836
Turkmenistan,TKM,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4049115,..,..,..,..,..,40.57641,..,..,..,..
Turkmenistan,TKM,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0,..,..,..,..
Turkmenistan,TKM,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Bank deposits to GDP (%),GFDD.OI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.46142,..,..,27.78342,..,..,32.84405,..,..,..,36.56079
Uganda,UGA,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.842861,100.71185,115.9706,113.09083,156.68766,175.43203,194.33924,181.48635,205.20711,190.69884,201.22604,210.23205,252.8463,364.2517,292.26432,290.39552,318.51706,..
Uganda,UGA,Bank deposits to GDP (%),GFDD.OI.02,6.294139,6.766157,6.840073,6.742417,6.939996,7.565685,10.03026,9.77855,11.1026,10.52354,11.99511,10.43762,14.18404,17.08621,18.71077,15.50574,16.26282,9.004807,10.3097,9.127056,8.926732,8.525313,5.798416,5.120473,7.58927,8.423059,8.232365,7.620065,4.909818,4.620583,4.874428,5.98157,6.030097,7.2925,8.792914,8.150677,8.904053,10.16859,11.08257,11.5854,12.24715,12.27034,14.72784,15.16428,13.39696,14.89805,15.04926,16.05008,25.88237,13.14057,14.11487,14.15859,13.25512,19.11358,13.2747,14.82608,15.05768,15.71801,15.52333,16.32868,19.27315,18.62589
Uganda,UGA,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,2.889561,3.357939,2.748988,2.889661,4.41147,7.459251,8.030047,10.68032,11.75248,11.37079,13.32285,7.957532,10.04024,8.650554,10.2689,8.744614,7.611038,26.44834,35.67802,38.46138,18.74825,..,..,..,..,..,29.91049,21.08815,22.44683,21.93596,20.46318,20.71014,21.3618,22.42667,21.0157,12.30458,14.71838,11.80331,11.13882,10.2061,8.92124,10.6545,15.69776,7.029846,7.983971,10.07073,9.422498,13.94872,1.940733,1.376597,1.576039,0.767675,0.3387766,2.06759,2.097094,2.385584
Uganda,UGA,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.630899,..,..,1.646649,..,..,2.319258,..,..,..,3.511737
Uganda,UGA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.56098,2.675401,2.268249,1.230693,0.8816496,1.314356,2.375568,1.611865,0.69717,0.4372943,0.6239477,0.870876,0.8239849,0.9085001,1.406397,1.358636,1.630148,2.728923,2.574652,3.14731,4.08197,4.327327,5.775466,5.2399,4.944186,4.46611,4.060334,4.714905,4.025487,3.865965,4.76772,3.077114,4.01171,4.429569,5.02263,4.356453,4.985374,5.06084,4.87842,5.409965,7.613418,..
Uganda,UGA,Credit flows by fintech and bigtech companies to GDP (%),GFDD.DM.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0104441,0.0144424,0.0121653,0.0304068,0.1190458,0.4411877,0.9172049,..,..
Uganda,UGA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,..,..,..,..,..,..,76.73569,73.08897,79.45235,80.74917,73.72334,60.5259,65.43529,63.27402,63.11032,54.4465,51.96033,52.9448,47.17541,42.67425,39.66858,46.64635,44.1986,15.28188,11.05342,13.3823,27.1965,..,..,..,..,..,14.48839,20.75364,21.88011,22.62073,26.63007,29.26695,29.83563,31.68987,34.83468,50.20002,51.72598,56.74623,55.47134,58.93157,63.79544,61.21346,64.20709,66.74146,65.03326,60.96886,61.53576,60.82554,88.79892,92.38078,91.51955,95.64742,98.05563,89.5183,91.09517,89.85748
Uganda,UGA,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78024813,0.85519896,0.77885377,0.83225914,0.8204165,0.73389148,0.75871497,0.80524509,0.84851007,0.92527496,1.0128287,1.197931,1.155939,1.2388021,1.2057156,1.230893,1.361933,..
