Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Pakistan,PAK,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,18.8,..,..,..,..,..,18,..,18,..,23,23,..,..,31,56,38.8,38,41,..,43,51,52.1,..,..,..,..,69.3,..,..
Pakistan,PAK,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.81569268330496,..,7.72206340727278,..,..,..,6.00800770169284,..,5.93510652071786,..,..,6.447974159,..,..
Pakistan,PAK,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,22.7014140100662,20.4669095844706,22.7878198042904,24.5294639034986,32.9059270787145,24.3709488033728,24.8193630021064,32.9211472431058,18.8984594869019,21.9946722561783,21.0734673860603,21.368125707672,19.7005322708774,17.1545232684721,22.8734924904835,10.1629342129231,9.0947131963193,9.17671845054709,8.94451953551759,11.9634024472077,11.5398127769078,7.90382619040243,14.0690822723149,20.4348650507465,14.4562228796064,12.3375984378524,13.7522747952671,19.9458409748658,15.8201950013172,31.0886656878838,26.6378504228069
Pakistan,PAK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,21.6000003814697,21.6599998474121,21.5499992370605,21.4899997711182,21.4699993133545,21.4500007629395,21.2299995422363,21.0900001525879,20.9799995422363,20.9300003051758,20.8199996948242,20.6700000762939,20.7600002288818,20.5499992370605,20.3199996948242,20.7299995422363,20.9799995422363,20.1100006103516,20.9899997711182,21.4200000762939,21.7700004577637,22.3199996948242,22.9200000762939,22.8700008392334,24.0200004577637,23.5900001525879,24.2900009155273,24.9899997711182,24.9599990844727,..
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.6253509521484,96.7627029418945,96.8999328613281,97.036491394043,97.1716842651367,97.3048400878906,97.4352722167969,97.5623092651367,97.6852645874023,97.8033752441406,98.1689987182617,98.2285537719727,98.280517578125,98.3272476196289,98.37109375,98.91650390625,98.459587097168,98.5092926025391,98.5662231445313,98.6330947875977,98.7126159667969,98.807502746582,97.6304244995117,99.0532302856445,99.810302734375,99.3692398071289,100,100,100,100,100
Palau,PLW,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,..,..,..,..,100,..,..,100,..,100,..,100,..,..,..,100,100,100,99.3,99.6,100,97.4,99.1,100,100,100,100,100,..,..
Palau,PLW,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.4229229809136,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.19,73.4431304931641,74.2556381225586,75.0674591064453,75.8779220581055,76.6863403320313,77.4920425415039,78.2943496704102,79.0925750732422,79.8859558105469,81.4014129638672,81.4562530517578,82.2009201049805,87.8000030517578,83.6769027709961,84.4129104614258,85.1507949829102,85.893196105957,86.6428375244141,87.4024124145508,86.8499984741211,88.9622192382813,89.7678680419922,89.0999984741211,91.436637878418,92.2947692871094,93.1647720336914,93.6999969482422,94.9285202026367,95.8163299560547,96.7046356201172
Panama,PAN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.47,..
Panama,PAN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,85.8,86.9,88,88.3,89.9,89.5,90,90.1,90.5,92.1,94.2,92.5,91.3,91.1,91,91.5,91.8,88.6,92.7,93.5,94.3,91.4,93.9,95,94.6,94.2,92.9,..,..
Panama,PAN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2588914085251,18.7120423882349,18.3792890430729,17.462461690869,17.2491202625581,17.1851470704261,17.8827769650935,18.00074479,18.69681075,19.49913486,20.80287949,21.40987799,..
Panama,PAN,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.82473074737077,4.18154379712676,4.92005346165569,4.43160590659001,2.99759506282801,5.32320077816263,4.64584011800071,6.1665765220803,4.51800741255724,5.01771600222864,13.1669343244736
Panama,PAN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,14.4499998092651,16.9799995422363,17.6200008392334,18.3799991607666,18.0699996948242,18.3700008392334,18.3600006103516,18.0699996948242,18.1900005340576,17.3700008392334,17.3099994659424,17,17.2199993133545,17.6399993896484,17.1800003051758,18.0699996948242,19.2800006866455,19.0799999237061,19.1700000762939,18.7099990844727,18.7399997711182,18.25,20.1399993896484,20.0799999237061,18.7199993133545,18.3899993896484,18.5499992370605,18.7600002288818,17.7199993133545,..
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,11,2.15848255157471,4.29508972167969,6.42685508728027,7.57701396942139,9.88218402862549,12.1797695159912,14.4721202850342,16.7615833282471,19.0505123138428,12.3999996185303,23.6366329193115,25.9391860961914,17.2000007629395,19.5,32.9173202514648,35.2758865356445,37.6542854309082,40.0504913330078,42.8782196044922,49.4000015258789,54.4000015258789,55.7273864746094,59.6629753112793,60.4000015258789
Papua New Guinea,PNG,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,42,51.3,..,..,..,41,39,..,..,39,..,53,..,..,..,..,..,..,..,..,..,..,..,56.4,..,..
Papua New Guinea,PNG,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00516847867008,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,18.3753751675133,12.9148687672278,8.69290634132382,9.31293688029927,12.4572840561607,10.0661714622337,8.33313468549889,10.5664503449135,8.34070827669183,8.46879502449507,8.03667717442951,7.08632115445047,7.78231339443077,7.29530019343644,8.3893127402629,5.88044677662238,3.46083444316613,4.05114425872108,3.12153272571563,1.80600249574768,1.38379059316188,1.33752599886707,1.40368538170763,1.44775427180165,1.03222810094098,1.01493556605935,1.18148394474327,1.30776387982064,1.70360430202301,3.67945223698187,10.7689684255328
Papua New Guinea,PNG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,3.00999999046326,3.09999990463257,3.20000004768372,3.26999998092651,3.22000002861023,3.50999999046326,3.48000001907349,3.45000004768372,3.5,3.69000005722046,3.91000008583069,4.17999982833862,4.38000011444092,4.63000011444092,4.86999988555908,5.28000020980835,5.71999979019165,5.92000007629395,6.61999988555908,7.8899998664856,8.21000003814697,9,9.89999961853027,10.3299999237061,11.1199998855591,11.4099998474121,11.9200000762939,12.5699996948242,13.2299995422363,..
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,77.469114,86.2600555419922,86.412854,87.7623672485352,88.518177,89.421142578125,91.0420684814453,91.6664428710938,92.5583953857422,93.2498779296875,94.6868896484375,96.7490463256836,96.4527740478516,96.6778945922852,96.8913345336914,97.4308624267578,98.2365570068359,97.8356170654297,99.0158843994141,99.0007171630859,99.3315353393555,98.4000015258789,99.3000030517578,99.5999984741211,99.6999969482422,100
Paraguay,PRY,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.98
Paraguay,PRY,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,66,..,..,..,..,..,60.8,..,60.8,85.6,..,..,85.8,86.3,77.2,87.5,90.5,..,87.2,93.8,95.6,96.3,95.7,..,96.4,96.3,95.5,97.3,97.7,..,..
Paraguay,PRY,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.07952653091334,5.69773760002233,6.68247924080475,5.90483386670757,6.31101299786414,14.2207004914537,5.04858863441349,5.48316160368891,5.29466661506232,5.43436593548234,5.39591051313547,5.33113181777497,5.65368703601549,..
Paraguay,PRY,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,7.61278221005816,9.61229182639434,24.3932163153507,7.91350468834921,5.76235328937584,4.38391432237886,3.66359522557312,3.7727537794305,3.46360224338759,5.09890789356847,5.3955679166639,6.46973137806078,5.85769325166707,5.91719353744809,7.98846214535189,6.12126194304782,5.0586859648703,3.90071387828091,3.25211344488128,4.30070150216896,2.74302645731717,2.33164850014809,2.43359913431591,1.91286597707563,1.96914771519319,2.68598142443811,3.21524381302003,2.95314860487799,3.18306669457194,3.99889375680569,4.82379239039445
Paraguay,PRY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,17.7199993133545,17.6100006103516,17.5900001525879,17.5699996948242,17.5900001525879,17.4500007629395,17.3700008392334,17.0900001525879,16.7800006866455,16.4599990844727,16.0300006866455,15.5900001525879,15.9899997711182,16.6399993896484,15.7799997329712,16.8700008392334,18.25,19.0499992370605,17.6800003051758,19.2000007629395,17.8199996948242,16.8799991607666,17.4699993133545,19.1299991607666,19.7399997711182,19.4300003051758,20.0900001525879,18.5900001525879,18.1399993896484,..
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,70.1,64.7489929199219,66.0529327392578,67.3548355102539,67,69.16024,72.072063,74.078523,72.4964981079102,72.1131134033203,74.3826904296875,74.3809661865234,75.6923599243164,77.1736450195313,80.1572723388672,81.9881286621094,84.6783447265625,86.42431640625,88.1230621337891,89.7074890136719,91.0995101928711,92.135368347168,92.9199905395508,93.852180480957,94.1999969482422,94.8000030517578,95.1999969482422,95.5513610839844,99.3118133544922
Peru,PER,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.44
Peru,PER,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,52.5,..,..,..,56.4,..,..,..,59.3,..,..,..,71.1,..,71,..,79.4,82.5,83.8,85,86.7,89.1,90,91.6,92.4,93.6,93.1,92.1,..
Peru,PER,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4753659446057,9.72019398640074,11.3199603632253,11.0895252453809,12.2250648715629,11.4930831914378,11.5158648509964,10.3763147642673,10.4952483073738,10.4238262821454,10.1206118043116,10.0410713705115,..
Peru,PER,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,7.32981529779838,21.9901353986077,17.9895941178974,59.0614832707849,17.0092113559807,13.8770936826027,31.5642416754022,33.420234542709,21.7863254532352,26.9882289332469,25.4011069364018,21.8929953729453,35.4216011430383,21.3530604145179,16.7116331207998,22.4253529786561,9.51406423404294,22.7753811516576,10.5242471808371,9.17860555692852,11.4084430660518,3.71152799784862,4.39714996664778,7.72263205694796,4.07325349425366,4.14990678469364,4.18757764718305,8.72400413129559,3.87446096889743,4.02825385075318,2.51689397409053
Peru,PER,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,15.2700004577637,15.1400003433228,15.1400003433228,15.3199996948242,15.3800001144409,15.2600002288818,15.2799997329712,15.0500001907349,14.7299995422363,14.5500001907349,14.4200000762939,14.4099998474121,13.3500003814697,14.3999996185303,14.0699996948242,14.8500003814697,16.2900009155273,16.4400005340576,16.4400005340576,16.8600006103516,16.4799995422363,17.0300006866455,17.0200004577637,16.3700008392334,16.5699996948242,16.2199993133545,15.6499996185303,15.3900003433228,15.1999998092651,..
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,65.4,68.0185546875,69.1331176757813,70.2449569702148,71.3533935546875,71.3,71.8741709275167,74.6616897583008,75.7229461669922,76.7766189575195,76.5999984741211,87.5999984741211,79.9156188964844,80.1800003051758,82.0139083862305,83.3000030517578,84.3000030517578,85.3976440429688,87.1999969482422,87.0800018310547,87.5,89.7203674316406,89.0800018310547,92.0665054321289,93,94.4482650756836,95.6450805664063,96.8423843383789
Philippines,PHL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.35,..,..
Philippines,PHL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,52.8,..,..,..,..,56.4,58,58,..,..,59.8,..,..,..,..,62.2,..,..,72.2,..,72.8,..,..,..,84.4,..,..,..
Philippines,PHL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.47253402913531,..,..,..,..,..,..,11.1473792716423,..,8.92214945787277,..,..,..,..,..
Philippines,PHL,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,25.6431651611913,21.7651026066515,23.2520104041337,23.2719664041967,16.4888850601257,14.3358259348183,11.0433621975271,7.32398485487797,8.59075535553866,16.6724871557296,14.6280960778647,19.9259716361622,19.7273417591433,19.2996230318397,20.2490951100945,15.850013161073,18.5904378589908,9.46970238092381,11.7992415995864,13.4691282919165,15.9928940367656,11.9438620418218,7.29688339170604,7.12827273288176,6.12363077367059,6.828714066376,7.79764204498899,5.41227052881264,4.56368948555009,5.94007715403766,6.14805831276692
Philippines,PHL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,14.3999996185303,14.6899995803833,14.25,14.5,14.8100004196167,14.8000001907349,15.789999961853,15.8199996948242,15.3500003814697,15.8599996566772,15.6899995803833,15.6099996566772,15.6000003814697,15.5900001525879,15.4799995422363,15.5299997329712,15.6700000762939,15.5799999237061,15.5100002288818,15.7200002670288,15.2799997329712,15.2700004577637,15.5799999237061,15.9399995803833,16.1900005340576,17.3600006103516,18.2700004577637,19.0599994659424,19.1200008392334,..
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Poland,POL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.01,..,..
Poland,POL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.8,99.6,99.6,99.6,99.6,99.6,99.7,99.7,99.7,99.7,99.4,99.8,99.8,99.8,99.8,99.3,99.4,99.4,99.4,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,..,..
Poland,POL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.398353589879,47.927951306373,46.9713315373708,46.4393517232493,45.7922500143518,45.3684210331004,44.9534001871237,43.7884296230798,..,..,43.9165017,..,..,..,..,..
Poland,POL,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,POL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,36.189998626709,34.8199996948242,34.0400009155273,33.4599990844727,33.1300010681152,32.7700004577637,32.4799995422363,32.1300010681152,31.5599994659424,31.0599994659424,30.7299995422363,28.5400009155273,28.5499992370605,29.0400009155273,29.25,29.9799995422363,30.7199993133545,31.8899993896484,31.1100006103516,30.2999992370605,30.6700000762939,30.4200000762939,30.5400009155273,30.5400009155273,30.5400009155273,31.4500007629395,31.6700000762939,31.8199996948242,32.1300010681152,..
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Portugal,PRT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.16,..
Portugal,PRT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,99.7,..,99.7,99.9,..,..,..,..,..,..,..,..,..,..,..,99,98.9,98.9,98.8,98.8,98.7,..,..
Portugal,PRT,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,34,33.6300010681152,32.8600006103516,32.4700012207031,32.1800003051758,31.2700004577637,31.0200004577637,35.2099990844727,34.3499984741211,34.439998626709,33.4500007629395,33.3300018310547,32.6599998474121,31.0599994659424,30.3899993896484,30.3099994659424,30.2399997711182,28.9899997711182,27.8099994659424,27.2600002288818,26.8600006103516,25.1499996185303,23.7000007629395,23.8600006103516,24.3500003814697,24.5,24.7399997711182,24.8500003814697,24.6800003051758,..
Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9943965592541,99.9957493507469,99.997093880287,99.9983400992968,99.9992618001741,99.9997658758134,99.9997741184928,99.9997824212278,99.9997908653509,99.9997995000735,99.9671193131082,99.9565468658823,99.945624243566,99.9620378281069,99.9636557331179,99.9596690911046,99.9649185489337,99.958994851966,99.9706741548076,99.9724164570983,99.9743668518813,99.975046408321,99.9731236469662,99.9794748969496,99.9836824132257,99.9854702629021,99.9892481895009,99.9921580985287,99.9951094289347,99.997963727551,99.9981381306841
Post-demographic dividend,PST,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,99.4486598716443,..,..,..,..,..,..,..,..,..,99.2483686225342,..,..,..,..,..,..,..,99.060068407914,..,..
Post-demographic dividend,PST,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,30.7435270518837,30.4073277442173,29.8778637604437,29.4436060404402,29.1413573123258,28.7455794219316,28.4137556754517,27.9937171921169,27.5968879637231,27.3316498076718,26.8494482736137,26.2645940030299,25.8181394146407,25.5079073519483,25.2135182990851,25.1152117769679,24.9864260023229,24.5720180422084,23.3856436597434,22.9535625720924,22.8161096428423,22.6535218596954,22.6106108096189,22.4313248734931,22.2470684276026,22.0727415835846,22.0434818333182,22.0687006040424,21.9627923661584,..
Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,22.9904207726373,23.6865148255825,24.913997204983,24.6278596688951,25.8690536256072,26.7330849217065,29.1943773983295,28.7702051698105,29.4961326644046,30.4089646818715,32.1892225726286,32.0927930020564,32.0230396155948,32.6398338143008,36.0302809618077,37.5124448168777,38.2738828315984,39.7984085339085,39.9451612527293,44.6038118319197,44.3294360744407,47.1705865273304,47.5468721039675,48.4464380996085
Pre-demographic dividend,PRE,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,42.4195739100381,..,..,..,..,..,..,..,..,..,53.7180092162732,..,..,..,..,..,..,..,63.0588242701956,..,..
Pre-demographic dividend,PRE,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Pre-demographic dividend,PRE,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,19.7682099818342,19.9513914865219,15.277995816338,12.6818615368638,17.2474757289363,15.3269021020851,16.2200167842444,14.2244815765715,18.0842145114923,12.6243786582882,11.9810870718084,14.339567464286,9.78289297413375,9.20609353795664,7.86875159528155,11.0327757904625,8.87775702822466,4.4918647736325,2.54479141927109,4.14522457548808,2.28506028704425,2.15030875534118,2.59477065767023,3.26026064138558,4.81260351541334,6.6959277081922,9.61585011129968,8.30054945008856,8.79752438355582,11.7156605263346,..
Pre-demographic dividend,PRE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,10.0885844932879,10.0266998330985,9.94920809977946,9.89248192877052,9.82959413784087,9.77695800844052,9.72217396231347,9.6432182700697,9.56695568067112,9.41068058012857,9.29660337831272,9.2295244089967,9.2144654560969,9.11891224902809,9.07851305017341,9.16522073664832,9.21481031684329,9.28341085830697,9.37583051458148,9.50934559250193,9.68600015421225,10.0911337602608,10.4015130161689,10.5656416727605,10.6028209633055,10.6119213983534,10.6265301636788,10.576136922096,10.565822595768,..
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9834289550781,99.9930953979492,99.9986190795898,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Puerto Rico,PRI,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,24.0100002288818,24.0100002288818,23.8999996185303,23.1800003051758,22.7700004577637,21.6700000762939,21.6499996185303,21.8799991607666,22.2099990844727,22.2700004577637,21.6599998474121,19.9599990844727,19.5900001525879,19.3899993896484,19.0100002288818,19.4699993133545,19.1800003051758,18.1200008392334,17.6800003051758,17.4500007629395,17.2000007629395,16.9500007629395,16.7099990844727,16.4799995422363,16.2299995422363,15.9700002670288,15.6800003051758,15.3900003433228,15.210000038147,..
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Qatar,QAT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,100,100,..,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,99.9,99.9,100,100,..,..,..
Qatar,QAT,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,30.8199996948242,31.1700000762939,30.8899993896484,31.3500003814697,31.7099990844727,31.9200000762939,33.1800003051758,34.0299987792969,35.3499984741211,36.9799995422363,38.4000015258789,39.060001373291,39.810001373291,41.0099983215332,41.0999984741211,41.560001373291,51.8600006103516,59.5800018310547,58.4500007629395,56.3300018310547,54.1100006103516,51.7900009155273,51.7099990844727,52.9599990844727,54.1399993896484,54.5499992370605,54.5099983215332,54.3199996948242,53.7000007629395,..
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.0999984741211,100,100,100,100
Romania,ROU,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.43,..
